"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)064:VarietyS",0.000848776695982707,0.183179867110568,0.00463356977691432,0.996304220173357
"as.factor(Strain)065:VarietyS",-0.175103582927966,0.183104891019779,-0.956302051533136,0.339234937740671
"as.factor(Strain)067:VarietyS",0.0714809392318575,0.195795906971044,0.365078822829676,0.715157880109978
"as.factor(Strain)068:VarietyS",0.0631647751410097,0.183179867110568,0.344823785153656,0.730325766191672
"as.factor(Strain)069:VarietyS",0.0522482112990418,0.183104891019778,0.285345798291091,0.775459837618985
"as.factor(Strain)070:VarietyS",0.0473549770599811,0.183104891019779,0.25862213071559,0.795999409703186
"as.factor(Strain)071:VarietyS",-0.0283542938478423,0.189557051043836,-0.149581847215408,0.881135677189889
"as.factor(Strain)072:VarietyS",-0.197089919674674,0.189557878764461,-1.0397347815839,0.298805969309084
"as.factor(Strain)073:VarietyS",0.0795795686807056,0.202057794866793,0.393845576376643,0.693809593973778
"as.factor(Strain)074:VarietyS",0.075300039208855,0.183104891019778,0.41123991166747,0.681016829778379
"as.factor(Strain)075:VarietyS",0.0227112338645433,0.234826734563311,0.096714856197177,0.922979278279314
"as.factor(Strain)076:VarietyS",-0.280935170765345,0.183176610396834,-1.53368473276543,0.12553871356676
"as.factor(Strain)077:VarietyS",0.0336805619114155,0.183104891019778,0.183941355819805,0.854110333579714
"as.factor(Strain)078:VarietyS",-0.00528171624036305,0.195903662869687,-0.0269607834942647,0.978498351133423
"as.factor(Strain)079:VarietyS",0.0997160916908366,0.189557878764462,0.526045619104762,0.599015626704704
"as.factor(Strain)080:VarietyS",-0.252914554262148,0.234877992755814,-1.07679119399273,0.281927821955408
"as.factor(Strain)081:VarietyS",0.0355110583298289,0.195795906971043,0.181367725603583,0.85612908868284
"as.factor(Strain)082:VarietyS",0.34293212198485,0.195793139211541,1.75150224040453,0.080277651551155
"as.factor(Strain)083:VarietyS",-0.0491172272831827,0.183179867110568,-0.268136602880793,0.788669610845745
"as.factor(Strain)084:VarietyS",-0.0988963545910731,0.183104891019778,-0.540107662008826,0.589286839510356
"as.factor(Strain)085:VarietyS",-0.0468968913586334,0.183104891019778,-0.25612036411178,0.797929758669703
"as.factor(Strain)086:VarietyS",-0.049822956665737,0.234896457575973,-0.212106036761422,0.83208327528882
"as.factor(Strain)087:VarietyS",-0.346347847383862,0.189559593298859,-1.82711854017228,0.0680884204485214
"as.factor(Strain)088:VarietyS",-0.0258475475124611,0.201779923660455,-0.128097716777592,0.898106778544671
